CUSTOMER_ID,AGE,GENDER,ITEM_PURCHASED,CATEGORY,PURCHASE_AMOUNT,LOCATION,REGION,SIZE,COLOR,SEASON,REVIEW_RATING,SUBSCRIPTION_STATUS,SHIPPING_TYPE,DISCOUNT_APPLIED,PROMO_CODE_USED,PREVIOUS_PURCHASES,PAYMENT_METHOD,FREQUENCY_OF_PURCHASES,PROCESSDATE,AGE_GROUP,REVIEWS_CLASSIFICATION
1887,18,Male,Gloves,Accessories,91,Arkansas,South Region,L,Beige,Spring,4.4,false,Next Day Air,false,false,46,Cash,Bi-Weekly,6/15/2025 11:46,YOUTH,EXCELLENT
1888,64,Male,Hoodie,Clothing,44,North Dakota,Midwest Region,XL,Gold,Fall,3.5,false,Express,false,false,3,PayPal,Monthly,6/3/2025 19:19,SENIOR,GOOD
1889,62,Male,Hoodie,Clothing,89,South Dakota,Midwest Region,XL,Turquoise,Winter,3.4,false,Free Shipping,false,false,48,Credit Card,Weekly,1/9/2025 15:19,SENIOR,GOOD
1890,59,Male,Skirt,Clothing,57,North Carolina,South Region,L,Peach,Spring,2.5,false,Next Day Air,false,false,27,Bank Transfer,Weekly,2/12/2025 23:29,ADULT,BAD
1891,36,Male,Sunglasses,Accessories,57,Hawaii,West Region,M,Lavender,Spring,3.4,false,Store Pickup,false,false,5,Credit Card,Weekly,2/1/2025 4:30,ADULT,GOOD
1892,69,Male,Jewelry,Accessories,74,New Hampshire,Northeast Region,M,Gray,Summer,2.6,false,Next Day Air,false,false,48,Debit Card,Quarterly,1/4/2025 3:08,SENIOR,BAD
1893,39,Male,Jacket,Outerwear,30,California,West Region,M,Blue,Fall,4.6,false,2-Day Shipping,false,false,12,Venmo,Weekly,6/3/2025 17:05,ADULT,EXCELLENT
1894,28,Male,Dress,Clothing,20,Delaware,South Region,L,Red,Summer,3.7,false,Express,false,false,10,PayPal,Fortnightly,1/9/2025 13:50,YOUTH,GOOD
1895,42,Male,Hoodie,Clothing,90,Arizona,West Region,M,Purple,Fall,2.5,false,Free Shipping,false,false,48,Debit Card,Bi-Weekly,1/23/2025 15:04,ADULT,BAD
1896,31,Male,Jeans,Clothing,61,Washington,West Region,L,Indigo,Fall,4.5,false,Express,false,false,3,Debit Card,Monthly,2/8/2025 22:52,YOUTH,EXCELLENT
1897,57,Male,Sandals,Footwear,51,Nevada,West Region,M,Gold,Fall,2.9,false,Standard,false,false,19,Venmo,Monthly,3/30/2025 19:20,ADULT,BAD
1898,53,Male,Sunglasses,Accessories,97,Alaska,West Region,L,Teal,Winter,2.9,false,Free Shipping,false,false,11,Debit Card,Fortnightly,6/9/2025 23:55,ADULT,BAD
1899,59,Male,Pants,Clothing,97,Texas,South Region,L,Magenta,Fall,3.5,false,Next Day Air,false,false,25,Venmo,Monthly,1/5/2025 18:40,ADULT,GOOD
1900,32,Male,Shorts,Clothing,40,New York,Northeast Region,L,Maroon,Winter,4.2,false,Store Pickup,false,false,42,PayPal,Weekly,6/20/2025 9:29,YOUTH,EXCELLENT
1901,65,Male,Jewelry,Accessories,85,Iowa,Midwest Region,S,Blue,Summer,3.3,false,Free Shipping,false,false,34,Cash,Quarterly,1/9/2025 18:46,SENIOR,GOOD
1902,56,Male,Socks,Clothing,76,Arizona,West Region,S,Beige,Winter,3.9,false,Store Pickup,false,false,50,Cash,Quarterly,2/1/2025 23:38,ADULT,GOOD
1903,31,Male,Sandals,Footwear,22,New Mexico,West Region,S,Olive,Spring,5.0,false,Store Pickup,false,false,21,Venmo,Monthly,2/4/2025 10:36,YOUTH,EXCELLENT
1904,59,Male,Pants,Clothing,63,North Carolina,South Region,M,Gold,Summer,3.3,false,Standard,false,false,37,Bank Transfer,Weekly,3/18/2025 8:40,ADULT,GOOD
1905,22,Male,T-shirt,Clothing,71,Nevada,West Region,S,Silver,Spring,4.2,false,Free Shipping,false,false,46,Cash,Monthly,4/25/2025 8:01,YOUTH,EXCELLENT
1906,47,Male,Boots,Footwear,35,Idaho,West Region,M,Teal,Summer,4.9,false,2-Day Shipping,false,false,14,Bank Transfer,Fortnightly,2/3/2025 14:53,ADULT,EXCELLENT
1907,23,Male,Backpack,Accessories,30,Vermont,Northeast Region,M,Green,Spring,4.6,false,2-Day Shipping,false,false,24,PayPal,Fortnightly,1/7/2025 15:23,YOUTH,EXCELLENT
1908,69,Male,Skirt,Clothing,74,New Mexico,West Region,L,Orange,Fall,4.8,false,Store Pickup,false,false,36,Credit Card,Every 3 Months,3/9/2025 1:25,SENIOR,EXCELLENT
1909,18,Male,Scarf,Accessories,71,Georgia,South Region,XL,Charcoal,Winter,2.7,false,Next Day Air,false,false,19,Debit Card,Bi-Weekly,4/7/2025 0:05,YOUTH,BAD
1910,50,Male,Sweater,Clothing,84,Kentucky,South Region,S,Black,Spring,4.3,false,Store Pickup,false,false,12,Credit Card,Monthly,4/20/2025 3:10,ADULT,EXCELLENT
1911,29,Male,Sandals,Footwear,38,New York,Northeast Region,S,Yellow,Fall,3.8,false,Express,false,false,13,Debit Card,Quarterly,6/17/2025 21:18,YOUTH,GOOD
1912,65,Male,Jewelry,Accessories,81,Arizona,West Region,M,Gray,Spring,4.9,false,Express,false,false,32,Debit Card,Bi-Weekly,3/7/2025 13:32,SENIOR,EXCELLENT
1913,29,Male,Sweater,Clothing,56,Colorado,West Region,S,Charcoal,Winter,3.4,false,2-Day Shipping,false,false,5,Credit Card,Bi-Weekly,2/1/2025 18:38,YOUTH,GOOD
1914,49,Male,Skirt,Clothing,48,Kentucky,South Region,M,Peach,Winter,3.6,false,Express,false,false,29,Cash,Annually,1/27/2025 18:25,ADULT,GOOD
1915,28,Male,Shorts,Clothing,97,Alaska,West Region,L,Green,Fall,3.4,false,Standard,false,false,40,Credit Card,Fortnightly,5/6/2025 21:00,YOUTH,GOOD
1916,51,Male,Backpack,Accessories,74,Alabama,South Region,M,Magenta,Fall,4.7,false,2-Day Shipping,false,false,44,Cash,Weekly,1/14/2025 4:28,ADULT,EXCELLENT
1917,26,Male,Hoodie,Clothing,50,Connecticut,Northeast Region,S,Beige,Winter,3.0,false,Next Day Air,false,false,3,Debit Card,Bi-Weekly,5/10/2025 18:48,YOUTH,GOOD
1918,38,Male,Skirt,Clothing,71,Hawaii,West Region,L,Black,Winter,3.4,false,Free Shipping,false,false,35,PayPal,Bi-Weekly,2/22/2025 3:55,ADULT,GOOD
1919,35,Male,Skirt,Clothing,33,Idaho,West Region,S,Purple,Summer,4.6,false,Standard,false,false,33,Debit Card,Monthly,2/28/2025 20:04,YOUTH,EXCELLENT
1920,34,Male,Backpack,Accessories,56,Virginia,South Region,M,Olive,Summer,3.1,false,Express,false,false,20,PayPal,Bi-Weekly,1/16/2025 17:14,YOUTH,GOOD
1921,51,Male,Blouse,Clothing,84,Connecticut,Northeast Region,M,Purple,Spring,2.8,false,Standard,false,false,40,Cash,Every 3 Months,4/15/2025 7:38,ADULT,BAD
1922,47,Male,Shirt,Clothing,36,Michigan,Midwest Region,M,Green,Fall,3.5,false,Store Pickup,false,false,13,Venmo,Annually,1/24/2025 18:53,ADULT,GOOD
1923,18,Male,Gloves,Accessories,63,Kentucky,South Region,S,Peach,Summer,4.6,false,Standard,false,false,9,PayPal,Monthly,3/29/2025 0:02,YOUTH,EXCELLENT
1924,64,Male,Sandals,Footwear,36,Nebraska,Midwest Region,XL,Blue,Summer,4.3,false,Standard,false,false,7,Cash,Annually,2/27/2025 5:50,SENIOR,EXCELLENT
1925,30,Male,Jacket,Outerwear,63,Michigan,Midwest Region,M,Gray,Fall,4.8,false,Free Shipping,false,false,42,PayPal,Quarterly,5/31/2025 20:12,YOUTH,EXCELLENT
1926,59,Male,Sneakers,Footwear,32,Utah,West Region,L,Black,Winter,2.9,false,Express,false,false,44,Credit Card,Fortnightly,2/6/2025 18:45,ADULT,BAD
1927,66,Male,Backpack,Accessories,93,New Mexico,West Region,M,Silver,Spring,3.0,false,Express,false,false,6,PayPal,Annually,3/5/2025 6:58,SENIOR,GOOD
1928,40,Male,Pants,Clothing,29,Florida,South Region,M,Pink,Summer,2.9,false,Standard,false,false,8,Cash,Every 3 Months,3/7/2025 20:47,ADULT,BAD
1929,25,Male,Sunglasses,Accessories,92,Mississippi,South Region,S,Lavender,Summer,3.7,false,Standard,false,false,10,PayPal,Weekly,2/18/2025 2:02,YOUTH,GOOD
1930,59,Male,Jeans,Clothing,33,Hawaii,West Region,L,Brown,Fall,4.7,false,Standard,false,false,46,Venmo,Quarterly,5/19/2025 16:05,ADULT,EXCELLENT
1931,66,Male,Pants,Clothing,52,North Carolina,South Region,L,Turquoise,Spring,3.5,false,Store Pickup,false,false,26,Cash,Weekly,1/10/2025 0:53,SENIOR,GOOD
1932,54,Male,Jewelry,Accessories,42,Illinois,Midwest Region,S,Olive,Spring,2.7,false,Store Pickup,false,false,6,Debit Card,Every 3 Months,1/20/2025 13:25,ADULT,BAD
1933,42,Male,Hoodie,Clothing,36,Maryland,South Region,M,White,Spring,5.0,false,Free Shipping,false,false,47,Credit Card,Every 3 Months,3/24/2025 19:39,ADULT,EXCELLENT
1934,48,Male,Sandals,Footwear,67,Montana,West Region,L,Violet,Summer,4.1,false,Next Day Air,false,false,28,Venmo,Annually,2/20/2025 11:44,ADULT,EXCELLENT
1935,34,Male,Jacket,Outerwear,43,Michigan,Midwest Region,L,Gold,Winter,2.7,false,Free Shipping,false,false,23,Bank Transfer,Annually,2/8/2025 13:46,YOUTH,BAD
1936,19,Male,Blouse,Clothing,68,North Carolina,South Region,XL,Violet,Spring,4.8,false,Free Shipping,false,false,45,Cash,Fortnightly,4/2/2025 12:39,YOUTH,EXCELLENT
1937,70,Male,Jewelry,Accessories,60,Minnesota,Midwest Region,S,Teal,Summer,4.3,false,2-Day Shipping,false,false,44,PayPal,Every 3 Months,6/11/2025 23:31,SENIOR,EXCELLENT
1938,43,Male,Socks,Clothing,53,Delaware,South Region,M,Olive,Summer,4.5,false,2-Day Shipping,false,false,11,Bank Transfer,Monthly,4/25/2025 4:22,ADULT,EXCELLENT
1939,46,Male,Jeans,Clothing,23,Kentucky,South Region,L,Blue,Spring,3.8,false,Standard,false,false,39,Debit Card,Bi-Weekly,5/9/2025 13:41,ADULT,GOOD
1940,66,Male,Gloves,Accessories,57,Ohio,Midwest Region,L,Magenta,Winter,3.7,false,Store Pickup,false,false,20,PayPal,Every 3 Months,2/22/2025 9:58,SENIOR,GOOD
1941,50,Male,Hat,Accessories,89,Alaska,West Region,L,Gray,Fall,3.9,false,2-Day Shipping,false,false,48,PayPal,Fortnightly,1/29/2025 9:40,ADULT,GOOD
1942,55,Male,Shoes,Footwear,99,Vermont,Northeast Region,XL,Peach,Winter,3.3,false,Standard,false,false,46,Credit Card,Quarterly,2/10/2025 8:15,ADULT,GOOD
1943,63,Male,Pants,Clothing,28,Alabama,South Region,M,Cyan,Fall,3.4,false,Express,false,false,22,PayPal,Monthly,4/10/2025 7:33,SENIOR,GOOD
1944,32,Male,Socks,Clothing,53,Wisconsin,Midwest Region,L,Violet,Summer,3.8,false,Next Day Air,false,false,45,Cash,Annually,4/20/2025 3:10,YOUTH,GOOD
1945,30,Male,Hoodie,Clothing,45,Arkansas,South Region,M,Gold,Winter,2.7,false,Free Shipping,false,false,49,Cash,Every 3 Months,4/2/2025 5:51,YOUTH,BAD
1946,35,Male,Hoodie,Clothing,38,Georgia,South Region,M,Gold,Winter,2.9,false,2-Day Shipping,false,false,9,Credit Card,Every 3 Months,5/9/2025 5:16,YOUTH,BAD
1947,59,Male,Pants,Clothing,49,Louisiana,South Region,M,White,Summer,4.5,false,Standard,false,false,41,Credit Card,Quarterly,2/2/2025 0:23,ADULT,EXCELLENT
1948,59,Male,Shirt,Clothing,32,New York,Northeast Region,M,Gray,Summer,2.6,false,Store Pickup,false,false,2,PayPal,Monthly,6/20/2025 15:08,ADULT,BAD
1949,54,Male,T-shirt,Clothing,37,Connecticut,Northeast Region,L,Brown,Winter,3.1,false,Next Day Air,false,false,39,PayPal,Bi-Weekly,6/17/2025 4:59,ADULT,GOOD
1950,63,Male,Dress,Clothing,80,Nebraska,Midwest Region,L,Gray,Winter,4.7,false,Store Pickup,false,false,12,PayPal,Quarterly,5/13/2025 4:05,SENIOR,EXCELLENT
1951,43,Male,Backpack,Accessories,78,Arkansas,South Region,L,Blue,Summer,4.6,false,Free Shipping,false,false,26,PayPal,Every 3 Months,2/17/2025 6:06,ADULT,EXCELLENT
1952,33,Male,Gloves,Accessories,53,Connecticut,Northeast Region,L,Gold,Summer,2.7,false,Next Day Air,false,false,32,Bank Transfer,Bi-Weekly,6/3/2025 8:19,YOUTH,BAD
1953,57,Male,Shoes,Footwear,82,Maryland,South Region,L,Yellow,Summer,4.6,false,2-Day Shipping,false,false,50,Cash,Bi-Weekly,5/22/2025 5:24,ADULT,EXCELLENT
1954,25,Male,Skirt,Clothing,33,Colorado,West Region,XL,Green,Spring,4.8,false,Standard,false,false,3,PayPal,Fortnightly,1/25/2025 18:40,YOUTH,EXCELLENT
1955,26,Male,Gloves,Accessories,77,Colorado,West Region,M,Pink,Winter,4.2,false,Free Shipping,false,false,3,Venmo,Quarterly,6/14/2025 19:18,YOUTH,EXCELLENT
1956,50,Male,Hoodie,Clothing,56,Maine,Northeast Region,M,Pink,Winter,4.9,false,Express,false,false,37,Cash,Monthly,6/7/2025 3:15,ADULT,EXCELLENT
1957,70,Male,Socks,Clothing,37,Oklahoma,South Region,M,Pink,Winter,4.9,false,Express,false,false,20,Credit Card,Fortnightly,5/28/2025 21:00,SENIOR,EXCELLENT
1958,68,Male,Gloves,Accessories,54,South Carolina,South Region,M,Cyan,Spring,4.5,false,Store Pickup,false,false,26,Cash,Bi-Weekly,3/14/2025 14:41,SENIOR,EXCELLENT
1959,39,Male,Shorts,Clothing,67,Nevada,West Region,M,Gray,Winter,2.7,false,Store Pickup,false,false,47,Cash,Quarterly,3/8/2025 20:07,ADULT,BAD
1960,46,Male,Shoes,Footwear,90,Colorado,West Region,M,White,Fall,3.1,false,Store Pickup,false,false,7,Credit Card,Every 3 Months,3/7/2025 0:52,ADULT,GOOD
1961,57,Male,Jeans,Clothing,72,Massachusetts,Northeast Region,L,Red,Summer,3.3,false,2-Day Shipping,false,false,40,Credit Card,Annually,6/29/2025 1:33,ADULT,GOOD
1962,47,Male,Boots,Footwear,59,Nevada,West Region,L,Black,Summer,2.6,false,Free Shipping,false,false,45,Debit Card,Quarterly,5/14/2025 8:32,ADULT,BAD
1963,40,Male,Hat,Accessories,45,Iowa,Midwest Region,M,Silver,Fall,4.4,false,Standard,false,false,20,PayPal,Fortnightly,5/12/2025 11:12,ADULT,EXCELLENT
1964,52,Male,Shorts,Clothing,30,Michigan,Midwest Region,L,Pink,Spring,3.9,false,Standard,false,false,11,Credit Card,Weekly,3/10/2025 20:53,ADULT,GOOD
1965,40,Male,Pants,Clothing,51,West Virginia,South Region,S,Cyan,Summer,4.6,false,Express,false,false,50,Debit Card,Monthly,6/18/2025 6:13,ADULT,EXCELLENT
1966,67,Male,Sweater,Clothing,90,Indiana,Midwest Region,M,White,Fall,4.9,false,Express,false,false,25,Debit Card,Quarterly,5/29/2025 3:25,SENIOR,EXCELLENT
1967,67,Male,Jacket,Outerwear,95,Indiana,Midwest Region,XL,Purple,Winter,3.7,false,Express,false,false,5,Credit Card,Fortnightly,4/22/2025 7:51,SENIOR,GOOD
1968,37,Male,Dress,Clothing,81,Georgia,South Region,L,Yellow,Fall,3.7,false,Standard,false,false,4,Venmo,Annually,4/7/2025 14:01,ADULT,GOOD
1969,67,Male,Shirt,Clothing,70,Minnesota,Midwest Region,S,Blue,Spring,4.2,false,Standard,false,false,25,Credit Card,Weekly,2/5/2025 11:08,SENIOR,EXCELLENT
1970,64,Male,Dress,Clothing,32,Louisiana,South Region,S,Cyan,Winter,3.5,false,Next Day Air,false,false,11,Bank Transfer,Fortnightly,3/3/2025 7:39,SENIOR,GOOD
1971,28,Male,Belt,Accessories,94,Maryland,South Region,M,Indigo,Spring,2.9,false,Next Day Air,false,false,4,Credit Card,Bi-Weekly,1/11/2025 14:58,YOUTH,BAD
1972,54,Male,Hat,Accessories,29,Pennsylvania,Northeast Region,XL,Indigo,Spring,3.4,false,Next Day Air,false,false,1,Venmo,Monthly,2/11/2025 9:09,ADULT,GOOD
1973,54,Male,Backpack,Accessories,31,Louisiana,South Region,M,Silver,Summer,3.3,false,Express,false,false,48,PayPal,Every 3 Months,2/27/2025 8:31,ADULT,GOOD
1974,24,Male,Skirt,Clothing,20,Maryland,South Region,XL,Red,Fall,4.5,false,Standard,false,false,9,Venmo,Every 3 Months,5/27/2025 4:28,YOUTH,EXCELLENT
1975,27,Male,Gloves,Accessories,44,Tennessee,South Region,M,Peach,Winter,4.6,false,2-Day Shipping,false,false,2,PayPal,Fortnightly,2/1/2025 18:20,YOUTH,EXCELLENT
1976,53,Male,Jacket,Outerwear,77,Illinois,Midwest Region,L,Turquoise,Fall,2.9,false,Express,false,false,4,Cash,Quarterly,3/8/2025 13:06,ADULT,BAD
1977,32,Male,Handbag,Accessories,51,Wyoming,West Region,M,Pink,Spring,3.2,false,Next Day Air,false,false,43,PayPal,Fortnightly,1/3/2025 5:17,YOUTH,GOOD
1978,24,Male,Sandals,Footwear,49,Florida,South Region,M,Teal,Summer,2.6,false,Free Shipping,false,false,32,Bank Transfer,Annually,2/15/2025 20:43,YOUTH,BAD
1979,45,Male,Sunglasses,Accessories,78,Massachusetts,Northeast Region,L,Magenta,Spring,3.8,false,Store Pickup,false,false,1,Cash,Quarterly,6/1/2025 5:55,ADULT,GOOD
1980,49,Male,Jeans,Clothing,98,Tennessee,South Region,L,Blue,Spring,2.8,false,Store Pickup,false,false,38,Debit Card,Fortnightly,4/13/2025 20:57,ADULT,BAD
1981,51,Male,Sandals,Footwear,94,Iowa,Midwest Region,M,Green,Winter,4.4,false,Store Pickup,false,false,25,PayPal,Fortnightly,3/18/2025 22:20,ADULT,EXCELLENT
1982,69,Male,Shoes,Footwear,91,Michigan,Midwest Region,L,Violet,Summer,4.7,false,Express,false,false,42,PayPal,Quarterly,3/30/2025 14:43,SENIOR,EXCELLENT
1983,41,Male,Sunglasses,Accessories,77,Kansas,Midwest Region,M,Turquoise,Summer,2.7,false,2-Day Shipping,false,false,32,PayPal,Monthly,6/10/2025 20:57,ADULT,BAD
1984,59,Male,Scarf,Accessories,97,Georgia,South Region,M,Pink,Summer,2.6,false,Next Day Air,false,false,21,Debit Card,Quarterly,6/28/2025 16:48,ADULT,BAD
1985,26,Male,Skirt,Clothing,58,West Virginia,South Region,M,Black,Summer,3.4,false,2-Day Shipping,false,false,26,PayPal,Fortnightly,2/19/2025 6:30,YOUTH,GOOD
1986,23,Male,Gloves,Accessories,97,Tennessee,South Region,M,Gold,Spring,3.9,false,2-Day Shipping,false,false,6,Credit Card,Fortnightly,4/23/2025 4:18,YOUTH,GOOD
1987,62,Male,Coat,Outerwear,48,Arkansas,South Region,L,Green,Summer,3.4,false,2-Day Shipping,false,false,14,Venmo,Quarterly,4/21/2025 11:37,SENIOR,GOOD
1988,69,Male,Belt,Accessories,23,Vermont,Northeast Region,XL,White,Summer,3.4,false,Express,false,false,4,Cash,Quarterly,3/17/2025 11:27,SENIOR,GOOD
1989,46,Male,Pants,Clothing,79,Virginia,South Region,M,Gold,Winter,3.9,false,Free Shipping,false,false,26,Bank Transfer,Weekly,4/7/2025 5:02,ADULT,GOOD
1990,35,Male,Jewelry,Accessories,42,Maryland,South Region,S,Charcoal,Spring,4.0,false,Express,false,false,39,PayPal,Bi-Weekly,5/8/2025 1:22,YOUTH,GOOD
1991,32,Male,Backpack,Accessories,95,Connecticut,Northeast Region,L,White,Spring,3.4,false,2-Day Shipping,false,false,15,PayPal,Annually,5/31/2025 18:48,YOUTH,GOOD
1992,46,Male,Sneakers,Footwear,29,Missouri,Midwest Region,M,Brown,Summer,3.7,false,Next Day Air,false,false,1,Venmo,Every 3 Months,4/20/2025 16:41,ADULT,GOOD
1993,33,Male,Hoodie,Clothing,98,New Jersey,Northeast Region,L,Gold,Winter,4.9,false,2-Day Shipping,false,false,28,Venmo,Monthly,5/21/2025 5:23,YOUTH,EXCELLENT
1994,32,Male,Blouse,Clothing,96,Arkansas,South Region,S,Purple,Spring,5.0,false,Express,false,false,17,Cash,Weekly,2/6/2025 2:30,YOUTH,EXCELLENT
1995,33,Male,Sunglasses,Accessories,66,Nevada,West Region,M,Brown,Fall,2.9,false,Next Day Air,false,false,24,Credit Card,Weekly,2/10/2025 4:21,YOUTH,BAD
1996,67,Male,Boots,Footwear,80,Missouri,Midwest Region,S,Teal,Spring,3.0,false,Standard,false,false,29,Debit Card,Quarterly,1/2/2025 1:03,SENIOR,GOOD
1997,67,Male,Sneakers,Footwear,27,South Dakota,Midwest Region,L,Indigo,Summer,3.3,false,Next Day Air,false,false,18,Cash,Every 3 Months,5/18/2025 23:45,SENIOR,GOOD
1998,42,Male,Backpack,Accessories,25,Connecticut,Northeast Region,M,Purple,Fall,4.7,false,Express,false,false,10,Debit Card,Bi-Weekly,5/17/2025 6:23,ADULT,EXCELLENT
1999,20,Male,Pants,Clothing,45,Vermont,Northeast Region,M,Orange,Fall,3.4,false,2-Day Shipping,false,false,19,Cash,Quarterly,4/21/2025 22:42,YOUTH,GOOD
2000,39,Male,Socks,Clothing,89,Tennessee,South Region,L,Indigo,Winter,4.6,false,2-Day Shipping,false,false,26,Debit Card,Monthly,6/22/2025 2:02,ADULT,EXCELLENT
2001,26,Male,Belt,Accessories,27,California,West Region,M,Lavender,Winter,3.6,false,2-Day Shipping,false,false,25,Cash,Bi-Weekly,5/21/2025 22:06,YOUTH,GOOD
2002,51,Male,Sunglasses,Accessories,90,Wyoming,West Region,S,Purple,Winter,2.6,false,Free Shipping,false,false,2,Debit Card,Fortnightly,6/5/2025 21:37,ADULT,BAD
2003,31,Male,Shirt,Clothing,65,New York,Northeast Region,M,Red,Summer,2.7,false,Express,false,false,19,PayPal,Every 3 Months,6/3/2025 15:25,YOUTH,BAD
2004,68,Male,Sneakers,Footwear,72,Maine,Northeast Region,S,Blue,Spring,3.1,false,Express,false,false,32,Cash,Quarterly,1/1/2025 1:07,SENIOR,GOOD
2005,44,Male,Shoes,Footwear,70,Georgia,South Region,L,Blue,Fall,3.2,false,2-Day Shipping,false,false,13,Cash,Bi-Weekly,4/1/2025 1:37,ADULT,GOOD
2006,18,Male,Sandals,Footwear,82,Tennessee,South Region,M,Cyan,Winter,3.4,false,Store Pickup,false,false,30,PayPal,Fortnightly,2/19/2025 18:01,YOUTH,GOOD
2007,58,Male,Scarf,Accessories,97,New Mexico,West Region,S,Pink,Fall,4.4,false,Express,false,false,2,Credit Card,Annually,2/24/2025 17:56,ADULT,EXCELLENT
2008,26,Male,Shirt,Clothing,25,Virginia,South Region,M,Silver,Summer,3.2,false,2-Day Shipping,false,false,8,PayPal,Quarterly,4/11/2025 14:49,YOUTH,GOOD
2009,57,Male,Skirt,Clothing,48,Florida,South Region,M,Gray,Spring,2.5,false,Free Shipping,false,false,27,PayPal,Every 3 Months,6/11/2025 17:29,ADULT,BAD
2010,37,Male,Boots,Footwear,99,Alabama,South Region,M,Indigo,Summer,3.8,false,Next Day Air,false,false,26,Venmo,Bi-Weekly,2/9/2025 16:41,ADULT,GOOD
2011,24,Male,Sweater,Clothing,21,Texas,South Region,M,Maroon,Summer,4.4,false,2-Day Shipping,false,false,3,Debit Card,Bi-Weekly,4/22/2025 10:04,YOUTH,EXCELLENT
2012,57,Male,Sandals,Footwear,94,West Virginia,South Region,M,Beige,Spring,3.7,false,Express,false,false,4,Bank Transfer,Monthly,6/17/2025 5:49,ADULT,GOOD
2013,48,Male,Jeans,Clothing,53,Nevada,West Region,L,Green,Fall,3.2,false,Store Pickup,false,false,5,Cash,Fortnightly,1/13/2025 11:25,ADULT,GOOD
2014,39,Male,Backpack,Accessories,70,Virginia,South Region,M,Peach,Winter,4.9,false,Standard,false,false,25,Debit Card,Quarterly,1/16/2025 14:50,ADULT,EXCELLENT
2015,51,Male,Skirt,Clothing,26,Wisconsin,Midwest Region,L,Black,Summer,3.9,false,Standard,false,false,47,PayPal,Bi-Weekly,3/23/2025 5:57,ADULT,GOOD
2016,57,Male,Belt,Accessories,82,Virginia,South Region,S,Pink,Summer,4.5,false,Next Day Air,false,false,8,Credit Card,Fortnightly,2/14/2025 4:11,ADULT,EXCELLENT
2017,53,Male,Shoes,Footwear,47,Maine,Northeast Region,S,Violet,Winter,3.4,false,Standard,false,false,20,Debit Card,Fortnightly,6/14/2025 7:29,ADULT,GOOD
2018,70,Male,Socks,Clothing,32,Massachusetts,Northeast Region,S,Green,Winter,4.1,false,Next Day Air,false,false,42,Bank Transfer,Every 3 Months,1/31/2025 6:57,SENIOR,EXCELLENT
2019,60,Male,Backpack,Accessories,97,Arkansas,South Region,S,Gold,Fall,4.5,false,Store Pickup,false,false,20,Bank Transfer,Weekly,2/2/2025 7:59,SENIOR,EXCELLENT
2020,31,Male,Shirt,Clothing,68,Idaho,West Region,S,Red,Winter,4.7,false,Store Pickup,false,false,23,Cash,Fortnightly,6/23/2025 18:59,YOUTH,EXCELLENT
2021,41,Male,Sweater,Clothing,23,Pennsylvania,Northeast Region,M,Beige,Winter,4.8,false,Next Day Air,false,false,26,Cash,Quarterly,4/24/2025 6:13,ADULT,EXCELLENT
2022,62,Male,Handbag,Accessories,33,Maine,Northeast Region,M,Green,Winter,4.4,false,Standard,false,false,48,Venmo,Quarterly,5/12/2025 0:08,SENIOR,EXCELLENT
2023,59,Male,Jewelry,Accessories,38,Alabama,South Region,S,Black,Winter,4.0,false,Store Pickup,false,false,16,Cash,Bi-Weekly,2/3/2025 7:14,ADULT,GOOD
2024,46,Male,Socks,Clothing,68,Idaho,West Region,S,Teal,Winter,4.1,false,Store Pickup,false,false,28,Cash,Bi-Weekly,1/22/2025 13:19,ADULT,EXCELLENT
2025,62,Male,Socks,Clothing,23,Arkansas,South Region,L,Silver,Fall,3.7,false,Express,false,false,39,PayPal,Weekly,2/3/2025 4:55,SENIOR,GOOD
2026,42,Male,Shirt,Clothing,29,Delaware,South Region,M,Turquoise,Summer,3.0,false,Express,false,false,43,Debit Card,Fortnightly,4/25/2025 1:18,ADULT,GOOD
2027,37,Male,Scarf,Accessories,35,Maine,Northeast Region,M,Orange,Winter,3.6,false,Express,false,false,45,Bank Transfer,Every 3 Months,4/12/2025 17:06,ADULT,GOOD
2028,50,Male,Shoes,Footwear,73,Nebraska,Midwest Region,S,Gold,Fall,4.8,false,Standard,false,false,50,Credit Card,Every 3 Months,1/15/2025 3:14,ADULT,EXCELLENT
2029,29,Male,Shoes,Footwear,84,Ohio,Midwest Region,XL,Purple,Fall,3.7,false,2-Day Shipping,false,false,10,Venmo,Bi-Weekly,5/11/2025 12:36,YOUTH,GOOD
2030,25,Male,Scarf,Accessories,23,Montana,West Region,M,Pink,Spring,4.6,false,Next Day Air,false,false,40,PayPal,Quarterly,5/31/2025 6:03,YOUTH,EXCELLENT
2031,66,Male,Sunglasses,Accessories,67,New Mexico,West Region,S,Green,Summer,2.8,false,Standard,false,false,38,Credit Card,Monthly,3/23/2025 11:02,SENIOR,BAD
